"mni_no","case_no","booking_no","arresting_agency","booking_date","release_date","bail_type","bail_amt"
"000273907","13CR00685",13003546,LENEXA P.D.,2013-03-29 00:00:00,2013-10-14 00:00:00,,
"000281109","13CR00682",13003547,OLATHE P.D.,2013-03-29 00:00:00,2013-03-30 00:00:00,SUR,5000.00
"000131102","13CR00668",13003552,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-03-29 00:00:00,2013-03-29 00:00:00,CA,7500.00
"000305470","13DV00360",13003557,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-03-29 00:00:00,2013-03-29 00:00:00,GPS,5000.00
"000656909","13CR00656",13003559,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-03-29 00:00:00,2013-03-29 00:00:00,CA,1500.00
"000015874","13DV00392",13003565,OLATHE P.D.,2013-03-29 00:00:00,2015-03-20 00:00:00,SUR,5000.00
"000202874","13CR00686",13003571,MISSION P.D.,2013-03-30 00:00:00,2013-10-04 00:00:00,SUR,0.00
"000657119","13CR00684",13003579,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-03-30 00:00:00,2013-03-30 00:00:00,SUR,2500.00
"000551203","13CR00683",13003580,PRAIRIE VILLAGE P.D.,2013-03-30 00:00:00,2013-03-30 00:00:00,SUR,25000.00
"000657120","13DV00393",13003581,OVERLAND PARK P.D.,2013-03-30 00:00:00,2013-03-30 00:00:00,SUR,2500.00
"000475683","13DV00391",13003583,OVERLAND PARK P.D.,2013-03-30 00:00:00,2013-03-30 00:00:00,SUR,3000.00
"000657124","13DV00403",13003586,LENEXA P.D.,2013-03-30 00:00:00,2013-04-02 00:00:00,SUR,5000.00
"000656542","13DV00398",13003587,SHAWNEE P.D.,2013-03-30 00:00:00,2013-04-02 00:00:00,SUR,1500.00
"000657128","13DV00401",13003594,GARDNER P.D.,2013-03-31 00:00:00,2013-04-01 00:00:00,PR,2500.00
"000308458","13DV00400",13003595,GARDNER P.D.,2013-03-31 00:00:00,2013-04-01 00:00:00,PR,2500.00
"000406123","13DV00395",13003597,OLATHE P.D.,2013-03-31 00:00:00,2013-04-01 00:00:00,PR,2500.00
"000515258","13DV00396",13003598,OVERLAND PARK P.D.,2013-03-31 00:00:00,2013-04-02 00:00:00,SUR,3500.00
"000621933","13DV00399",13003604,OVERLAND PARK P.D.,2013-03-31 00:00:00,2013-04-03 00:00:00,SUR,10000.00
"000657134","13CR00687",13003605,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-03-31 00:00:00,2013-04-01 00:00:00,SUR,1000.00
"000538459","13CR00536",13003607,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-03-31 00:00:00,2013-05-28 00:00:00,PR,1000.00
"000496258","13DV00402",13003608,MERRIAM P.D.,2013-03-31 00:00:00,2013-04-01 00:00:00,CA,1500.00
"000263146","13CR00289",13003610,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-03-31 00:00:00,2013-04-01 00:00:00,SUR,5000.00
"000435788","13DV00397",13003612,OVERLAND PARK P.D.,2013-04-01 00:00:00,2013-04-01 00:00:00,SUR,5000.00
"000490242","13DV00394",13003615,GARDNER P.D.,2013-04-01 00:00:00,2013-04-01 00:00:00,PR,2500.00
"000366022","13CR00551",13003627,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-01 00:00:00,2013-04-29 00:00:00,PR,10000.00
"000639247","13CR00674",13003633,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-01 00:00:00,2013-04-02 00:00:00,SUR,25000.00
"000302546","13CR00644",13003642,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-01 00:00:00,2013-04-01 00:00:00,SUR,5000.00
"000464045","13DV00481",13004526,OLATHE P.D.,2013-04-21 00:00:00,2013-05-08 00:00:00,PR,5000.00
"000552833","13CR00657",13003650,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-01 00:00:00,2013-04-02 00:00:00,SUR,1500.00
"000619402","12CR01045",13003652,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-01 00:00:00,2013-04-16 00:00:00,PR,5000.00
"000644526","13CR00689",13003655,MISSION P.D.,2013-04-01 00:00:00,2013-04-02 00:00:00,ORCD,1500.00
"000657207","13DV00406",13003656,GARDNER P.D.,2013-04-01 00:00:00,2013-04-02 00:00:00,PR,2500.00
"000326992","13DV00405",13003662,OVERLAND PARK P.D.,2013-04-02 00:00:00,2013-04-02 00:00:00,ORCD,1000.00
"000657213","13DV00407",13003664,OVERLAND PARK P.D.,2013-04-02 00:00:00,2013-04-02 00:00:00,PR,2500.00
"000657217","13CR00699",13003669,SHAWNEE P.D.,2013-04-02 00:00:00,2013-04-04 00:00:00,SUR,10000.00
"000261587","13CR00698",13003670,SHAWNEE P.D.,2013-04-02 00:00:00,2013-04-16 00:00:00,SUR,5000.00
"000657218","13CR00697",13003671,OVERLAND PARK P.D.,2013-04-02 00:00:00,2013-04-03 00:00:00,ORCD,1500.00
"000560508","13DV00386",13003672,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-02 00:00:00,2013-04-02 00:00:00,SUR,1500.00
"000608122","13DV00409",13003679,OLATHE P.D.,2013-04-02 00:00:00,2013-06-27 00:00:00,,
"000528610","13CR00702",13003684,OLATHE P.D.,2013-04-02 00:00:00,2013-04-03 00:00:00,SUR,5000.00
"000004240","13CR00659",13003689,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-02 00:00:00,2013-04-02 00:00:00,SUR,1500.00
"000644696","13CR00663",13003699,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-02 00:00:00,2013-04-03 00:00:00,SUR,10000.00
"000657338","13CR00701",13003703,LEAWOOD P.D.,2013-04-02 00:00:00,2013-08-01 00:00:00,,
"000657339","13CR00700",13003704,LEAWOOD P.D.,2013-04-02 00:00:00,2013-07-22 00:00:00,,
"000470837","13DV00408",13003707,OVERLAND PARK P.D.,2013-04-02 00:00:00,2013-05-17 00:00:00,SUR,1500.00
"000537757","13CR01102",13003715,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-03 00:00:00,2013-06-06 00:00:00,PR,5000.00
"000656775","13CR00691",13003729,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-03 00:00:00,2013-04-03 00:00:00,SUR,5000.00
"000536551","13DV00411",13003735,OLATHE P.D.,2013-04-03 00:00:00,2013-04-04 00:00:00,PR,2500.00
"000572082","11CR01603",13003738,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-03 00:00:00,2013-04-04 00:00:00,SUR,2500.00
"000657391","13CR00707",13003742,KANSAS HIGHWAY PATROL,2013-04-04 00:00:00,2013-04-04 00:00:00,SUR,1000.00
"000589703","13CR00723",13003743,MISSION P.D.,2013-04-04 00:00:00,2013-04-06 00:00:00,SUR,10000.00
"000346136","13DV00412",13003746,OVERLAND PARK P.D.,2013-04-04 00:00:00,2013-04-04 00:00:00,PR,2500.00
"000657394","13CR00708",13003748,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-04 00:00:00,2013-04-04 00:00:00,SUR,1500.00
"000657393","13CR00709",13003750,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-04 00:00:00,2013-04-05 00:00:00,SUR,1500.00
"000656903","13CR00694",13003756,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-04 00:00:00,2013-04-04 00:00:00,PR,3500.00
"000399627","13CR00705",13003761,OVERLAND PARK P.D.,2013-04-04 00:00:00,2013-04-05 00:00:00,ORCD,1500.00
"000633519","12CR00258",13003775,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-04 00:00:00,2013-04-04 00:00:00,CA,1500.00
"000474925","13CR00648",13003777,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-04 00:00:00,2013-04-04 00:00:00,SUR,1500.00
"000168831","13CR00719",13003778,OLATHE P.D.,2013-04-04 00:00:00,2013-04-11 00:00:00,PR,1500.00
"000657453","13CR00718",13003781,OVERLAND PARK P.D.,2013-04-04 00:00:00,2013-04-05 00:00:00,SUR,1000.00
"000652949","13CR00049",13003782,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-04 00:00:00,2013-04-04 00:00:00,SUR,10000.00
"000192921","13CR01148",13003783,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-04 00:00:00,2013-10-08 00:00:00,,
"000465406","13CR00435",13003785,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-04 00:00:00,2013-04-05 00:00:00,SUR,5000.00
"000613093","13CR00688",13003789,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-04 00:00:00,2013-04-04 00:00:00,SUR,10000.00
"000657454","13CR00717",13003799,OVERLAND PARK P.D.,2013-04-05 00:00:00,2013-04-09 00:00:00,PR,3500.00
"000586167","13DV00417",13003803,OVERLAND PARK P.D.,2013-04-05 00:00:00,2013-04-05 00:00:00,ORCD,1000.00
"000539956","13DV00416",13003808,SHAWNEE P.D.,2013-04-05 00:00:00,2013-04-05 00:00:00,CA,1500.00
"000632741","13CR00722",13003810,OLATHE P.D.,2013-04-05 00:00:00,2013-04-05 00:00:00,SUR,10000.00
"000425682","13CR00725",13003839,MISSION P.D.,2013-04-05 00:00:00,2013-04-07 00:00:00,GPS,10000.00
"000347889","13CR00732",13003842,OLATHE P.D.,2013-04-05 00:00:00,2014-01-07 00:00:00,,
"000573267","13CR00724",13003844,OLATHE P.D.,2013-04-05 00:00:00,2013-04-06 00:00:00,SUR,1500.00
"000561022","13CR00726",13003847,LENEXA P.D.,2013-04-06 00:00:00,2014-01-15 00:00:00,,
"000568463","13DV00418",13003848,GARDNER P.D.,2013-04-06 00:00:00,2013-04-06 00:00:00,SUR,1000.00
"000489842","13DV00421",13003853,MERRIAM P.D.,2013-04-06 00:00:00,2013-04-06 00:00:00,SUR,2500.00
"000370756","13DV00419",13003856,OVERLAND PARK P.D.,2013-04-06 00:00:00,2013-04-06 00:00:00,SUR,1000.00
"000657523","13DV00420",13003859,OVERLAND PARK P.D.,2013-04-06 00:00:00,2013-04-06 00:00:00,GPS,1500.00
"000636611","13DV00423",13003866,OVERLAND PARK P.D.,2013-04-06 00:00:00,2013-04-08 00:00:00,SUR,1500.00
"000646200","13CR00729",13003867,OVERLAND PARK P.D.,2013-04-06 00:00:00,2013-04-08 00:00:00,SUR,5000.00
"000657528","13CR00730",13003868,OLATHE P.D.,2013-04-06 00:00:00,2013-06-04 00:00:00,PR,50000.00
"000336838","13CR00649",13003874,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-06 00:00:00,2013-04-07 00:00:00,SUR,1500.00
"000657531","13DV00428",13003875,OLATHE P.D.,2013-04-06 00:00:00,2013-04-08 00:00:00,PR,2500.00
"000278725","13DV00425",13003877,OVERLAND PARK P.D.,2013-04-07 00:00:00,2013-04-08 00:00:00,PR,2500.00
"000278568","13DV00170",13003879,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-07 00:00:00,2013-04-07 00:00:00,SUR,1000.00
"000114276","13CR00728",13003882,GARDNER P.D.,2013-04-07 00:00:00,2013-04-17 00:00:00,SUR,5000.00
"000657533","13DV00424",13003884,SHAWNEE P.D.,2013-04-07 00:00:00,2013-04-08 00:00:00,PR,2500.00
"000518137","13DV00427",13003895,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-07 00:00:00,2013-04-08 00:00:00,PR,2500.00
"000273385","13DV00426",13003896,OVERLAND PARK P.D.,2013-04-07 00:00:00,2013-04-08 00:00:00,SUR,3500.00
"000607751","13CR00727",13003898,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-07 00:00:00,2013-04-08 00:00:00,ORCD,1000.00
"000385663","13DV00429",13003900,LENEXA P.D.,2013-04-07 00:00:00,2013-04-18 00:00:00,SUR,10000.00
"000373709","13CR00733",13003903,LENEXA P.D.,2013-04-07 00:00:00,2013-05-05 00:00:00,SUR,3500.00
"000657539","13DV00422",13003904,OVERLAND PARK P.D.,2013-04-07 00:00:00,2013-04-09 00:00:00,SUR,5000.00
"000571551","13CR00731",13003906,OVERLAND PARK P.D.,2013-04-08 00:00:00,2013-04-13 00:00:00,SUR,25000.00
"000503498","13CR00841",13003909,LENEXA P.D.,2013-04-08 00:00:00,2013-06-11 00:00:00,,
"000120144","13DV00430",13003911,OLATHE P.D.,2013-04-08 00:00:00,2013-04-09 00:00:00,ORCD,1500.00
"000162356","13CR00721",13003920,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-08 00:00:00,2013-04-15 00:00:00,SUR,10000.00
"000655818","13DV00302",13003924,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-08 00:00:00,2013-05-10 00:00:00,SUR,1500.00
"000102906","13CR00736",13003928,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-08 00:00:00,2013-04-09 00:00:00,SUR,10000.00
"000657622","13CR00740",13003935,OVERLAND PARK P.D.,2013-04-08 00:00:00,2013-04-09 00:00:00,SUR,25000.00
"000657624","13DV00432",13003938,LENEXA P.D.,2013-04-08 00:00:00,2013-04-09 00:00:00,PR,2500.00
"000657625","13CR00735",13003949,GARDNER P.D.,2013-04-08 00:00:00,2013-04-19 00:00:00,SUR,3500.00
"000123663","13DV00431",13003954,OVERLAND PARK P.D.,2013-04-08 00:00:00,2013-04-10 00:00:00,PR,0.00
"000191286","13CR00737",13003956,MISSION P.D.,2013-04-09 00:00:00,2013-06-13 00:00:00,PR,1500.00
"000657626","13DV00433",13003957,LENEXA P.D.,2013-04-09 00:00:00,2013-05-22 00:00:00,PR,2500.00
"000385522","05CR00377",13003964,KANSAS HIGHWAY PATROL,2013-04-09 00:00:00,2013-04-09 00:00:00,SUR,250.00
"000589245","09CR02514",13003967,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-09 00:00:00,2013-04-18 00:00:00,PR,2500.00
"000437472","12CR01886",13003968,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-09 00:00:00,2013-04-09 00:00:00,SUR,1500.00
"000513818","13DV00442",13003981,OVERLAND PARK P.D.,2013-04-09 00:00:00,2013-04-10 00:00:00,PR,2500.00
"000123364","13CR00743",13003984,MERRIAM P.D.,2013-04-09 00:00:00,2013-04-11 00:00:00,CA,10000.00
"000416986","13CR00744",13003990,OVERLAND PARK P.D.,2013-04-09 00:00:00,2013-05-24 00:00:00,PR,2500.00
"000657818","13CR00745",13003991,OVERLAND PARK P.D.,2013-04-09 00:00:00,2014-02-12 00:00:00,PR,10000.00
"000657732","13DV00440",13003992,OVERLAND PARK P.D.,2013-04-09 00:00:00,2013-04-10 00:00:00,PR,2500.00
"000514079","13DV00436",13003996,OVERLAND PARK P.D.,2013-04-10 00:00:00,2013-04-10 00:00:00,SUR,3500.00
"000657735","13DV00441",13003997,SHAWNEE P.D.,2013-04-10 00:00:00,2013-04-10 00:00:00,SUR,2500.00
"000599141","13DV00438",13003999,OVERLAND PARK P.D.,2013-04-10 00:00:00,2013-04-10 00:00:00,PR,2500.00
"000657736","13DV00439",13004001,OLATHE P.D.,2013-04-10 00:00:00,2013-04-10 00:00:00,PR,2500.00
"000463438","13DV00437",13004002,SHAWNEE P.D.,2013-04-10 00:00:00,2013-04-10 00:00:00,SUR,2500.00
"000657746","13CR00753",13004005,KANSAS HIGHWAY PATROL,2013-04-10 00:00:00,2013-04-10 00:00:00,SUR,10000.00
"000140235","13CR00643",13004008,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-10 00:00:00,2013-04-10 00:00:00,SUR,2500.00
"000426045","13DV00064",13004012,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-10 00:00:00,2013-04-10 00:00:00,SUR,3500.00
"000653584","13CR00742",13004018,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-10 00:00:00,2013-05-07 00:00:00,PR,3000.00
"000502685","13CR00761",13004020,GARDNER P.D.,2013-04-10 00:00:00,2013-05-07 00:00:00,PR,5000.00
"000657776","13CR00767",13004022,KANSAS HIGHWAY PATROL,2013-04-10 00:00:00,2013-04-11 00:00:00,SUR,5000.00
"000254487","13CR00749",13004026,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-10 00:00:00,2013-04-15 00:00:00,SUR,10000.00
"000654674","13CR00368",13004035,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-10 00:00:00,2013-05-14 00:00:00,PR,1000.00
"000130941","12CR02499",13004038,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-10 00:00:00,2013-04-11 00:00:00,GPS,5000.00
"000657794","13CR00764",13004044,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-10 00:00:00,2013-04-11 00:00:00,CA,2000.00
"000506318","13CR00762",13004046,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-10 00:00:00,2013-04-11 00:00:00,ORCD,1000.00
"000657796","13DV00443",13004048,PRAIRIE VILLAGE P.D.,2013-04-10 00:00:00,2013-04-11 00:00:00,PR,2500.00
"000433488","13CR00765",13004049,MERRIAM P.D.,2013-04-10 00:00:00,2013-05-24 00:00:00,PR,1000.00
"000547275","13CR00766",13004050,OVERLAND PARK P.D.,2013-04-11 00:00:00,2013-04-11 00:00:00,SUR,10000.00
"000297359","13CR00768",13004052,SHAWNEE P.D.,2013-04-11 00:00:00,2013-04-17 00:00:00,SUR,50000.00
"000615230","13DV00444",13004053,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-11 00:00:00,2013-04-15 00:00:00,SUR,1500.00
"000657797","13CR00763",13004056,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-11 00:00:00,2013-04-12 00:00:00,SUR,5000.00
"000657799","13CR00760",13004060,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-11 00:00:00,2013-04-11 00:00:00,SUR,1000.00
"000030286","13DV00448",13004062,SPRING HILL P.D.,2013-04-11 00:00:00,2013-04-12 00:00:00,PR,2500.00
"000551512","12DV01058",13004070,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-11 00:00:00,2013-05-14 00:00:00,SUR,1000.00
"000478265","13CR00712",13004071,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-11 00:00:00,2013-04-11 00:00:00,GPS,2500.00
"000440784","13CR00780",13004072,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-11 00:00:00,2013-04-12 00:00:00,SUR,3500.00
"000657848","13DV00445",13004078,MISSION P.D.,2013-04-11 00:00:00,2013-04-12 00:00:00,PR,3500.00
"000316159","11CR02013",13004081,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-11 00:00:00,2013-04-12 00:00:00,SUR,5000.00
"000657850","13CR00781",13004087,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-11 00:00:00,2013-04-12 00:00:00,SUR,2500.00
"000596073","13DV00447",13004091,OVERLAND PARK P.D.,2013-04-12 00:00:00,2013-04-12 00:00:00,PR,2500.00
"000657855","13CR00778",13004092,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-12 00:00:00,2013-04-12 00:00:00,SUR,1500.00
"000657856","13DV00446",13004093,OLATHE P.D.,2013-04-12 00:00:00,2013-04-13 00:00:00,SUR,100000.00
"000380743","13CR00782",13004109,PRAIRIE VILLAGE P.D.,2013-04-12 00:00:00,2013-04-12 00:00:00,GPS,1000.00
"000651489","13DV00449",13004123,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-12 00:00:00,2013-04-16 00:00:00,SUR,20000.00
"000657908","13CR00792",13004128,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-12 00:00:00,2013-04-15 00:00:00,SUR,2500.00
"000611831","13CR01195",13004137,OLATHE P.D.,2013-04-12 00:00:00,2013-09-09 00:00:00,PR,2500.00
"000268556","13CR00794",13004159,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-12 00:00:00,2013-04-13 00:00:00,SUR,10000.00
"000299039","13DV00450",13004162,OLATHE P.D.,2013-04-12 00:00:00,2013-04-15 00:00:00,CA,3500.00
"000305893","13DV00414",13004166,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-12 00:00:00,2013-04-13 00:00:00,CA,5000.00
"000377257","13CR00636",13004175,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-13 00:00:00,2013-04-20 00:00:00,PR,1000.00
"000657926","13CR00799",13004176,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-13 00:00:00,2013-04-13 00:00:00,GPS,1000.00
"000096649","13DV00451",13004178,OVERLAND PARK P.D.,2013-04-13 00:00:00,2013-04-13 00:00:00,SUR,2500.00
"000269568","13CR01582",13004184,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-13 00:00:00,2013-04-13 00:00:00,SUR,2500.00
"000448432","13CR00813",13004190,KANSAS HIGHWAY PATROL,2013-04-13 00:00:00,2013-04-14 00:00:00,SUR,1000.00
"000201583","13CR00803",13004193,OVERLAND PARK P.D.,2013-04-13 00:00:00,2013-04-15 00:00:00,SUR,3500.00
"000622315","13CR00797",13004197,OVERLAND PARK P.D.,2013-04-13 00:00:00,2013-09-09 00:00:00,,
"000657937","13CR00804",13004199,OVERLAND PARK P.D.,2013-04-13 00:00:00,2013-04-15 00:00:00,PR,1500.00
"000497054","13CR00812",13004201,OVERLAND PARK P.D.,2013-04-13 00:00:00,2013-05-30 00:00:00,PR,5000.00
"000657939","13DV00458",13004204,OVERLAND PARK P.D.,2013-04-14 00:00:00,2013-04-15 00:00:00,PR,2500.00
"000578663","13CR00815",13004207,KANSAS HIGHWAY PATROL,2013-04-14 00:00:00,2013-04-14 00:00:00,SUR,1300.00
"000606836","13CR00796",13004209,MISSION P.D.,2013-04-14 00:00:00,2013-07-19 00:00:00,,
"000551939","13CR00795",13004210,LENEXA P.D.,2013-04-14 00:00:00,2013-04-18 00:00:00,SUR,10000.00
"000657947","13CR00814",13004216,KANSAS HIGHWAY PATROL,2013-04-14 00:00:00,2013-04-14 00:00:00,SUR,1900.00
"000081741","13CR00801",13004219,LENEXA P.D.,2013-04-14 00:00:00,2013-04-15 00:00:00,PR,2500.00
"000294148","13CR00800",13004220,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-14 00:00:00,2013-04-14 00:00:00,CA,1000.00
"000592326","13DV00455",13004226,OVERLAND PARK P.D.,2013-04-14 00:00:00,2013-04-15 00:00:00,PR,2500.00
"000295150","13DV00453",13004228,OLATHE P.D.,2013-04-14 00:00:00,2013-04-15 00:00:00,PR,2500.00
"000457945","13DV00457",13004229,OVERLAND PARK P.D.,2013-04-14 00:00:00,2013-05-15 00:00:00,PR,1500.00
"000657952","13CR00805",13004232,OVERLAND PARK P.D.,2013-04-14 00:00:00,2013-04-16 00:00:00,SUR,3500.00
"000025518","13DV00454",13004236,OLATHE P.D.,2013-04-14 00:00:00,2013-08-20 00:00:00,SUR,15000.00
"000545331","13CR00798",13004237,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-14 00:00:00,2013-04-15 00:00:00,CA,1000.00
"000477216","13CR00807",13004238,LEAWOOD P.D.,2013-04-14 00:00:00,2013-04-29 00:00:00,,
"000581546","13CR00806",13004242,OVERLAND PARK P.D.,2013-04-15 00:00:00,2013-04-15 00:00:00,CA,5000.00
"000389475","13DV00459",13004244,OVERLAND PARK P.D.,2013-04-15 00:00:00,2013-04-25 00:00:00,SUR,5000.00
"000474699","13CR00802",13004245,OLATHE P.D.,2013-04-15 00:00:00,2013-04-17 00:00:00,SUR,1500.00
"000105017","13CR00583",13004246,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-15 00:00:00,2013-04-15 00:00:00,SUR,5000.00
"000657884","13CR00783",13004248,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-15 00:00:00,2013-04-15 00:00:00,PR,5000.00
"000149899","13CR00758",13004255,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-15 00:00:00,2013-04-15 00:00:00,SUR,5000.00
"000196104","13CR00752",13004257,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-15 00:00:00,2013-04-15 00:00:00,SUR,2500.00
"000568141","13DV00464",13004264,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-15 00:00:00,2013-06-18 00:00:00,SUR,5000.00
"000422652","13DV00434",13004265,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-15 00:00:00,2013-04-15 00:00:00,SUR,3500.00
"000639002","12CR01123",13004268,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-15 00:00:00,2013-04-16 00:00:00,SUR,5000.00
"000587014","09DV01159",13004270,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-15 00:00:00,2013-04-30 00:00:00,SUR,2500.00
"000615704","11CR01405",13004272,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-15 00:00:00,2013-04-16 00:00:00,SUR,5000.00
"000552799","13DV00463",13004281,LENEXA P.D.,2013-04-16 00:00:00,2013-04-16 00:00:00,PR,2500.00
"000519536","13CR00784",13004288,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-16 00:00:00,2013-04-16 00:00:00,SUR,50000.00
"000354596","13DV00469",13004291,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-16 00:00:00,2013-04-25 00:00:00,,
"000589729","13CR00830",13004295,PRAIRIE VILLAGE P.D.,2013-04-16 00:00:00,2013-05-18 00:00:00,SUR,5000.00
"000658055","13CR00823",13004300,OVERLAND PARK P.D.,2013-04-16 00:00:00,2013-05-07 00:00:00,SUR,5000.00
"000657546","13CR00811",13004306,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-16 00:00:00,2013-04-16 00:00:00,PR,2500.00
"000640857","12CR01705",13004307,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-16 00:00:00,2013-06-28 00:00:00,,
"000339586","13CR00756",13004309,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-16 00:00:00,2013-04-16 00:00:00,SUR,2500.00
"000574652","13CR00822",13004313,OVERLAND PARK P.D.,2013-04-16 00:00:00,2013-04-17 00:00:00,PR,2500.00
"000658065","13CR00853",13004314,OVERLAND PARK P.D.,2013-04-16 00:00:00,2013-04-22 00:00:00,SUR,10000.00
"000253857","13DV00467",13004320,GARDNER P.D.,2013-04-16 00:00:00,2013-04-17 00:00:00,PR,2500.00
"000650538","13CR00824",13004322,MISSION P.D.,2013-04-16 00:00:00,2013-06-16 00:00:00,,
"000058805","13CR00693",13004325,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-17 00:00:00,2013-11-05 00:00:00,,
"000658071","13CR00825",13004336,SHAWNEE P.D.,2013-04-17 00:00:00,2013-04-17 00:00:00,SUR,2500.00
"000441976","13DV00468",13004339,OLATHE P.D.,2013-04-17 00:00:00,2013-04-17 00:00:00,PR,3500.00
"000254473","13CR00550",13004340,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-17 00:00:00,2013-04-17 00:00:00,SUR,2000.00
"000616260","13DV00466",13004342,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-17 00:00:00,2013-04-17 00:00:00,SUR,5000.00
"000581114","13CR00786",13004344,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-17 00:00:00,2013-04-17 00:00:00,SUR,5000.00
"000204253","13DV00452",13004346,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-17 00:00:00,2013-04-17 00:00:00,SUR,5000.00
"000197136","13DV00301",13004352,JOHNSON COUNTY SHERIFF'S DEPARTMENT,2013-04-17 00:00:00,2013-04-18 00:00:00,SUR,2500.00
